iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
87 6.7400e+00 6.6000e-01 34 3.9988e-01 1.0000e-01 -4.5336e-05 -1.5500e-06 -3.9560e-05 4.5080e+02 3.9988e-01
88 6.7600e+00 6.6000e-01 34 3.9988e-01 1.0000e-01 -4.5335e-05 -1.5500e-06 -3.9559e-05 4.4832e+02 3.9988e-01
89 6.7800e+00 6.6000e-01 34 3.9988e-01 1.0000e-01 -4.5335e-05 -1.5500e-06 -3.9558e-05 4.4587e+02 3.9988e-01
90 6.8000e+00 6.6000e-01 34 3.9987e-01 1.0000e-01 -4.5334e-05 -1.5500e-06 -3.9558e-05 4.4344e+02 3.9987e-01
91 6.8200e+00 6.8000e-01 35 3.9988e-01 1.0000e-01 -4.9018e-05 -1.6246e-06 -4.2765e-05 4.4109e+02 3.9988e-01
92 6.8400e+00 6.8000e-01 35 3.9988e-01 1.0000e-01 -4.9017e-05 -1.6245e-06 -4.2764e-05 4.3877e+02 3.9988e-01
93 6.8600e+00 6.8000e-01 35 3.9988e-01 1.0000e-01 -4.9017e-05 -1.6245e-06 -4.2763e-05 4.3646e+02 3.9988e-01
94 6.8800e+00 6.8000e-01 35 3.9987e-01 1.0000e-01 -4.9016e-05 -1.6245e-06 -4.2763e-05 4.3418e+02 3.9987e-01
95 6.9000e+00 6.8000e-01 35 3.9987e-01 1.0000e-01 -4.9015e-05 -1.6245e-06 -4.2762e-05 4.3193e+02 3.9987e-01
96 6.9200e+00 6.8000e-01 35 3.9987e-01 1.0000e-01 -4.9015e-05 -1.6245e-06 -4.2761e-05 4.2969e+02 3.9987e-01
97 6.9400e+00 6.8000e-01 35 3.9987e-01 1.0000e-01 -4.9014e-05 -1.6244e-06 -4.2761e-05 4.2748e+02 3.9987e-01
98 6.9600e+00 6.8000e-01 35 3.9986e-01 1.0000e-01 -4.9013e-05 -1.6244e-06 -4.2760e-05 4.2529e+02 3.9986e-01
99 6.9800e+00 6.8000e-01 35 3.9986e-01 1.0000e-01 -4.9012e-05 -1.6244e-06 -4.2759e-05 4.2313e+02 3.9986e-01
100 7.0000e+00 6.8000e-01 35 3.9986e-01 1.0000e-01 -4.9012e-05 -1.6244e-06 -4.2759e-05 4.2099e+02 3.9986e-01
101 7.0200e+00 7.0000e-01 36 3.9987e-01 1.0000e-01 -5.2842e-05 -1.6991e-06 -4.6091e-05 4.1892e+02 3.9987e-01
102 7.0400e+00 7.0000e-01 36 3.9987e-01 1.0000e-01 -5.2841e-05 -1.6991e-06 -4.6091e-05 4.1686e+02 3.9987e-01
103 7.0600e+00 7.0000e-01 36 3.9986e-01 1.0000e-01 -5.2840e-05 -1.6991e-06 -4.6090e-05 4.1482e+02 3.9986e-01
104 7.0800e+00 7.0000e-01 36 3.9986e-01 1.0000e-01 -5.2839e-05 -1.6990e-06 -4.6089e-05 4.1280e+02 3.9986e-01
105 7.1000e+00 7.0000e-01 36 3.9986e-01 1.0000e-01 -5.2838e-05 -1.6990e-06 -4.6088e-05 4.1080e+02 3.9986e-01
106 7.1200e+00 7.0000e-01 36 3.9986e-01 1.0000e-01 -5.2838e-05 -1.6990e-06 -4.6088e-05 4.0882e+02 3.9986e-01
107 7.1400e+00 7.0000e-01 36 3.9985e-01 1.0000e-01 -5.2837e-05 -1.6990e-06 -4.6087e-05 4.0686e+02 3.9985e-01
108 7.1600e+00 7.0000e-01 36 3.9985e-01 1.0000e-01 -5.2836e-05 -1.6989e-06 -4.6086e-05 4.0492e+02 3.9985e-01
109 7.1800e+00 7.0000e-01 36 3.9985e-01 1.0000e-01 -5.2835e-05 -1.6989e-06 -4.6086e-05 4.0300e+02 3.9985e-01
110 7.2000e+00 7.0000e-01 36 3.9984e-01 1.0000e-01 -5.2834e-05 -1.6989e-06 -4.6085e-05 4.0109e+02 3.9984e-01
111 7.2200e+00 7.2000e-01 37 3.9985e-01 1.0000e-01 -5.6808e-05 -1.7737e-06 -4.9541e-05 3.9828e+02 3.9985e-01
112 7.2400e+00 7.2000e-01 37 3.9985e-01 1.0000e-01 -5.6807e-05 -1.7736e-06 -4.9540e-05 3.9637e+02 3.9985e-01
113 7.2600e+00 7.2000e-01 37 3.9985e-01 1.0000e-01 -5.6806e-05 -1.7736e-06 -4.9540e-05 3.9447e+02 3.9985e-01
114 7.2800e+00 7.2000e-01 37 3.9985e-01 1.0000e-01 -5.6805e-05 -1.7736e-06 -4.9539e-05 3.9260e+02 3.9985e-01
115 7.3000e+00 7.2000e-01 37 3.9984e-01 1.0000e-01 -5.6804e-05 -1.7736e-06 -4.9538e-05 3.9074e+02 3.9984e-01
116 7.3200e+00 7.2000e-01 37 3.9984e-01 1.0000e-01 -5.6804e-05 -1.7735e-06 -4.9537e-05 3.8890e+02 3.9984e-01
117 7.3400e+00 7.2000e-01 37 3.9984e-01 1.0000e-01 -5.6803e-05 -1.7735e-06 -4.9536e-05 3.8708e+02 3.9984e-01
118 7.3600e+00 7.2000e-01 37 3.9983e-01 1.0000e-01 -5.6802e-05 -1.7735e-06 -4.9536e-05 3.8527e+02 3.9983e-01
119 7.3800e+00 7.2000e-01 37 3.9983e-01 1.0000e-01 -5.6801e-05 -1.7735e-06 -4.9535e-05 3.8348e+02 3.9983e-01
120 7.4000e+00 7.2000e-01 37 3.9983e-01 1.0000e-01 -5.6800e-05 -1.7735e-06 -4.9534e-05 3.8171e+02 3.9983e-01
121 7.4200e+00 7.4000e-01 38 3.9984e-01 1.0000e-01 -6.0915e-05 -1.8482e-06 -5.3112e-05 3.8000e+02 3.9984e-01
122 7.4400e+00 7.4000e-01 38 3.9984e-01 1.0000e-01 -6.0914e-05 -1.8481e-06 -5.3111e-05 3.7829e+02 3.9984e-01
123 7.4600e+00 7.4000e-01 38 3.9983e-01 1.0000e-01 -6.0913e-05 -1.8481e-06 -5.3110e-05 3.7660e+02 3.9983e-01
124 7.4800e+00 7.4000e-01 38 3.9983e-01 1.0000e-01 -6.0912e-05 -1.8481e-06 -5.3109e-05 3.7493e+02 3.9983e-01
125 7.5000e+00 7.4000e-01 38 3.9983e-01 1.0000e-01 -6.0911e-05 -1.8481e-06 -5.3108e-05 3.7327e+02 3.9983e-01
