iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
89 2.2964e-01 6.6000e-01 34 3.9999e-01 1.4756e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 7.9698e+03 3.9999e-01
90 2.3099e-01 6.6000e-01 34 3.9999e-01 1.4713e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 7.9174e+03 3.9999e-01
91 2.3235e-01 6.8000e-01 35 3.9999e-01 1.4669e+00 -4.9066e-05 -1.6259e-06 -4.2808e-05 7.8665e+03 3.9999e-01
92 2.3371e-01 6.8000e-01 35 3.9999e-01 1.4627e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.8161e+03 3.9999e-01
93 2.3508e-01 6.8000e-01 35 3.9999e-01 1.4584e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.7662e+03 3.9999e-01
94 2.3645e-01 6.8000e-01 35 3.9999e-01 1.4542e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.7168e+03 3.9999e-01
95 2.3783e-01 6.8000e-01 35 3.9999e-01 1.4500e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.6679e+03 3.9999e-01
96 2.3921e-01 6.8000e-01 35 3.9999e-01 1.4458e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.6195e+03 3.9999e-01
97 2.4059e-01 6.8000e-01 35 3.9999e-01 1.4416e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.5715e+03 3.9999e-01
98 2.4198e-01 6.8000e-01 35 3.9999e-01 1.4375e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.5240e+03 3.9999e-01
99 2.4337e-01 6.8000e-01 35 3.9999e-01 1.4333e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.4770e+03 3.9999e-01
100 2.4476e-01 6.8000e-01 35 3.9999e-01 1.4293e+00 -4.9065e-05 -1.6259e-06 -4.2808e-05 7.4304e+03 3.9999e-01
101 2.4616e-01 7.0000e-01 36 3.9999e-01 1.4252e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.2221e+03 3.9999e-01
102 2.4757e-01 7.0000e-01 36 3.9999e-01 1.4211e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.1771e+03 3.9999e-01
103 2.4897e-01 7.0000e-01 36 3.9999e-01 1.4171e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.1326e+03 3.9999e-01
104 2.5039e-01 7.0000e-01 36 3.9999e-01 1.4131e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.0886e+03 3.9999e-01
105 2.5180e-01 7.0000e-01 36 3.9999e-01 1.4091e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.0449e+03 3.9999e-01
106 2.5322e-01 7.0000e-01 36 3.9999e-01 1.4052e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 7.0017e+03 3.9999e-01
107 2.5464e-01 7.0000e-01 36 3.9999e-01 1.4013e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 6.9588e+03 3.9999e-01
108 2.5607e-01 7.0000e-01 36 3.9999e-01 1.3973e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 6.9164e+03 3.9999e-01
109 2.5750e-01 7.0000e-01 36 3.9999e-01 1.3935e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 6.8744e+03 3.9999e-01
110 2.5894e-01 7.0000e-01 36 3.9999e-01 1.3896e+00 -5.2898e-05 -1.7007e-06 -4.6143e-05 6.8327e+03 3.9999e-01
111 2.6038e-01 7.2000e-01 37 3.9999e-01 1.3857e+00 -5.6875e-05 -1.7755e-06 -4.9603e-05 6.7923e+03 3.9999e-01
112 2.6182e-01 7.2000e-01 37 3.9999e-01 1.3819e+00 -5.6875e-05 -1.7755e-06 -4.9603e-05 6.7523e+03 3.9999e-01
113 2.6327e-01 7.2000e-01 37 3.9999e-01 1.3781e+00 -5.6875e-05 -1.7755e-06 -4.9603e-05 6.7126e+03 3.9999e-01
114 2.6472e-01 7.2000e-01 37 3.9999e-01 1.3743e+00 -5.6875e-05 -1.7755e-06 -4.9603e-05 6.6733e+03 3.9999e-01
115 2.6617e-01 7.2000e-01 37 3.9999e-01 1.3706e+00 -5.6875e-05 -1.7755e-06 -4.9603e-05 6.6343e+03 3.9999e-01
116 2.6763e-01 7.2000e-01 37 3.9999e-01 1.3668e+00 -5.6874e-05 -1.7755e-06 -4.9603e-05 6.5957e+03 3.9999e-01
117 2.6910e-01 7.2000e-01 37 3.9999e-01 1.3631e+00 -5.6874e-05 -1.7755e-06 -4.9603e-05 6.5574e+03 3.9999e-01
118 2.7056e-01 7.2000e-01 37 3.9999e-01 1.3594e+00 -5.6874e-05 -1.7755e-06 -4.9602e-05 6.5195e+03 3.9999e-01
119 2.7204e-01 7.2000e-01 37 3.9999e-01 1.3557e+00 -5.6874e-05 -1.7755e-06 -4.9602e-05 6.4819e+03 3.9999e-01
120 2.7351e-01 7.2000e-01 37 3.9999e-01 1.3521e+00 -5.6874e-05 -1.7755e-06 -4.9602e-05 6.4446e+03 3.9999e-01
121 2.7499e-01 7.4000e-01 38 3.9999e-01 1.3484e+00 -6.0993e-05 -1.8502e-06 -5.3184e-05 6.2673e+03 3.9999e-01
122 2.7647e-01 7.4000e-01 38 3.9999e-01 1.3448e+00 -6.0993e-05 -1.8502e-06 -5.3184e-05 6.2313e+03 3.9999e-01
123 2.7796e-01 7.4000e-01 38 3.9999e-01 1.3412e+00 -6.0993e-05 -1.8502e-06 -5.3184e-05 6.1957e+03 3.9999e-01
