Nmax,Ric_adim,delta,exp,folder,phi_r,phi_top,remarks,sum_phi,tau_ic,dot_r
2001,0.017898971918856837,68507.0,1.0,exp_1.00e+00_coeff_7.54e+01_radius_1.79e-02,0.3999999211245483,0.3999999892137071,,0.4,0.0002375014526988109,75.36363131873362
2001,12.90898285502159,78671.0,1.0,exp_1.00e+00_coeff_1.04e+03_radius_1.29e+01,0.3999412399787343,0.3999944564573448,,0.39998,0.012379458996782236,1042.7743941295812
2000,0.0173826170175648,1004300.0,1.0,exp_1.00e+00_coeff_1.07e+03_radius_1.74e-02,0.3999999947834661,0.3999999992866605,,0.4,1.6172994504609415e-05,1074.792736287064
2000,26.0434595285068,13135.0,1.0,exp_1.00e+00_coeff_8.68e+01_radius_2.60e+01,0.399265876382518,0.3999273704170978,,0.39981,0.2999797156959448,86.81740186361162
20000,316.22776601683796,110.23,1.0,exp_1.00e+00_coeff_1.00e-01_radius_3.16e+02,0.1569650697810001,0.2490284336383609,,0.22994,3162.2776601683795,0.1
2000,23.71539759668701,3.6715,1.0,exp_1.00e+00_coeff_8.05e-02_radius_2.37e+01,0.1401800013845229,0.24116552698637414,,0.22166,294.4364356878149,0.0805450505515288
1999,26.507048698491445,0.051685,1.0,exp_1.00e+00_coeff_5.67e-04_radius_2.65e+01,0.008759718412583273,0.000618648999237692,,0.0050311999999999996,46771.343920957595,0.0005667369478047861
2000,0.07975140873182858,82259.0,1.0,exp_1.00e+00_coeff_4.02e+02_radius_7.98e-02,0.3999997073877885,0.3999999600441471,,0.4,0.0001982397686561989,402.2977290199475
14996,975.9368899066216,5540.4,1.0,exp_1.00e+00_coeff_9.33e-01_radius_9.76e+02,0.34175864163222225,0.3959793634393128,,0.38151,1046.1890402377878,0.9328494682804184
2001,0.009228663748561365,58395.0,1.0,exp_1.00e+00_coeff_3.32e+01_radius_9.23e-03,0.39999995914290654,0.3999999970922024,,0.4,0.0002783778555151663,33.1515728199098
2000,27.404936468153895,5989.7,1.0,exp_1.00e+00_coeff_3.76e+01_radius_2.74e+01,0.3983055535834412,0.3998315297752064,,0.39955,0.7287581664845427,37.60498026437576
2001,25.996900040406945,27072.0,1.0,exp_1.00e+00_coeff_1.79e+02_radius_2.60e+01,0.3996634169091765,0.3999837612827799,,0.39991,0.14498769348812438,179.30418378947655
2000,0.12098841428920815,14.097000000000001,1.0,exp_1.00e+00_coeff_1.04e-01_radius_1.21e-01,0.3974201795728357,0.3996499364286501,,0.39913000000000004,1.1598502938447064,0.10431381957765613
2000,0.008623035161614773,5.0357,1.0,exp_1.00e+00_coeff_2.67e-03_radius_8.62e-03,0.3994835500060905,0.3999294488998249,,0.39983,3.2299533922856676,0.0026697088515920367
2001,0.7106438921973068,1.0745,1.0,exp_1.00e+00_coeff_4.07e-02_radius_7.11e-01,0.24772201343948266,0.383861886629194,,0.35305,17.465449707485156,0.04068855392213271
2000,6.302865765943269,0.78327,1.0,exp_1.00e+00_coeff_3.53e-02_radius_6.30e+00,0.08350802096230202,0.2603631939248168,,0.17606,178.38478387284917,0.03533297868295699
2000,0.16492680276194646,17.287,1.0,exp_1.00e+00_coeff_1.74e-01_radius_1.65e-01,0.3971342659965425,0.3996123409437695,,0.39904,0.9502686503821686,0.1735580803340382
2000,1.1979327990597841,0.076734,1.0,exp_1.00e+00_coeff_1.17e-03_radius_1.20e+00,0.004191573871958676,0.17439380884393452,,0.10263,1023.1621149003389,0.0011708142645376082
2000,13.861782141739592,0.07985700000000001,1.0,exp_1.00e+00_coeff_1.34e-03_radius_1.39e+01,0.013439625342954287,0.001515669851296253,,0.013228,10351.986340045078,0.00133904563688588
2001,0.0023152140133557686,22955.0,1.0,exp_1.00e+00_coeff_3.27e+00_radius_2.32e-03,0.3999999739324969,0.3999999981446347,,0.4,0.0007079929245700318,3.2701089700321675
2001,25.14918088603736,1985.5,1.0,exp_1.00e+00_coeff_1.36e+01_radius_2.51e+01,0.3953383047312018,0.3995349166931403,,0.39876999999999996,1.8558435221734892,13.551347721699969
2001,2.695777760469234,7999.3,1.0,exp_1.00e+00_coeff_3.78e+02_radius_2.70e+00,0.3998971501303242,0.3999898988861947,,0.39997,0.007130990089456062,378.03695232380596
2000,0.0023124418724936834,4.128,1.0,exp_1.00e+00_coeff_5.87e-04_radius_2.31e-03,0.3998309390789903,0.3999768891229552,,0.39994,3.940487717558616,0.0005868415379623081
2000,0.19044688222675457,528.05,1.0,exp_1.00e+00_coeff_6.10e+00_radius_1.90e-01,0.39989120076978996,0.39998521989260905,,0.39996,0.031230823423314114,6.098042297680314
2000,0.3301977261204917,292.57,1.0,exp_1.00e+00_coeff_5.71e+00_radius_3.30e-01,0.3996599587648951,0.39995433345556175,,0.39989,0.05787759065114103,5.705104901666842
2000,5.46814660166017,33.208,1.0,exp_1.00e+00_coeff_9.85e-01_radius_5.47e+00,0.3502587464240473,0.3951564127675369,,0.38582,5.548664481482133,0.9854887820139999
2000,46.237367213120564,297.64,1.0,exp_1.00e+00_coeff_1.07e+00_radius_4.62e+01,0.3463809904566555,0.3935055462662384,,0.38418,43.29589037005313,1.0679389387289744
2000,0.0010500830811556688,1.4537,1.0,exp_1.00e+00_coeff_9.38e-05_radius_1.05e-03,0.39981320233331696,0.3999867252416035,,0.39993,11.189282737359667,9.38472202198956e-05
2000,56.67340563851876,435.59,1.0,exp_1.00e+00_coeff_1.28e+00_radius_5.67e+01,0.35434237827591875,0.394582571040016,,0.38675,44.214909275898734,1.2817713881279198
2001,0.0705549358481493,2924.3,1.0,exp_1.00e+00_coeff_1.27e+01_radius_7.06e-02,0.3999927184723717,0.3999990049511857,,0.4,0.00557286139210447,12.660450508980947
20000,177.82794100389228,0.24628000000000003,1.0,exp_1.00e+00_coeff_1.00e-02_radius_1.78e+02,0.044534653480375,0.014073340767728593,,0.022491,17782.794100389227,0.01
2001,107.65321487950908,777.88,1.0,exp_1.00e+00_coeff_1.20e+00_radius_1.08e+02,0.3537854393662687,0.3971039775463958,,0.38578,89.57627506040679,1.2018049958754358
4995,492.444882737334,154.47,1.0,exp_1.00e+00_coeff_9.74e-02_radius_4.92e+02,0.15506594350645794,0.2435939013821005,,0.22484,5054.821948276403,0.0974208167520615
2001,1.4051915150597414,0.97665,1.0,exp_1.00e+00_coeff_5.15e-02_radius_1.41e+00,0.16146727816567075,0.3882753630254561,,0.31751999999999997,27.273551083252478,0.05152213258810326
2001,2.972935677666249,911.68,1.0,exp_1.00e+00_coeff_4.13e+01_radius_2.97e+00,0.3989996042926,0.3999033810445812,,0.39971999999999996,0.07204907960981709,41.26264615406926
2000,61.62726354301589,0.06353099999999999,1.0,exp_1.00e+00_coeff_6.05e-04_radius_6.16e+01,0.009998341537975521,0.000615623026701817,,0.0028988000000000004,101837.1731541096,0.0006051548922097014
2000,0.32828546144024223,4068.4,1.0,exp_1.00e+00_coeff_7.89e+01_radius_3.28e-01,0.3999756744870893,0.39999673047643935,,0.39999,0.004160707511920596,78.9013552381875
1999,12.089709821868425,0.034173,1.0,exp_1.00e+00_coeff_2.53e-04_radius_1.21e+01,0.003931933185003733,0.0002757882277161228,,0.0063493,47829.03202587598,0.0002527692765207494
2000,0.17810481002589093,0.10244,1.0,exp_1.00e+00_coeff_1.08e-03_radius_1.78e-01,0.11207450787446804,0.3705033989437294,,0.30773,165.1379861284536,0.0010785211458698
2001,0.039358695102953194,475660.0,1.0,exp_1.00e+00_coeff_1.15e+03_radius_3.94e-02,0.3999999750509249,0.3999999965887296,,0.4,3.41817100400623e-05,1151.454829405061
2001,1.579715437427989,49.591,1.0,exp_1.00e+00_coeff_2.56e+00_radius_1.58e+00,0.3915485252960541,0.3995290375769364,,0.39714,0.6167424915480849,2.5613857632263124
2001,12.25192725365813,0.99046,1.0,exp_1.00e+00_coeff_4.16e-02_radius_1.23e+01,0.0957950398779328,0.1666732997927245,,0.15795,294.8018610661712,0.0415598707869353
2001,128.5103966890825,188.34,1.0,exp_1.00e+00_coeff_2.42e-01_radius_1.29e+02,0.2372400356850355,0.3613811230648982,,0.3298,530.2336648513243,0.2423655931486666
2001,25.682137059365495,813.96,1.0,exp_1.00e+00_coeff_5.41e+00_radius_2.57e+01,0.3890896927553836,0.3994597361501564,,0.39692,4.742881684513647,5.414880397126971
2000,0.009368422956712731,2109.8,1.0,exp_1.00e+00_coeff_1.21e+00_radius_9.37e-03,0.3999986597569069,0.3999998167987181,,0.4,0.007710711305425921,1.2149881620026808
4995,471.2817129078877,547.41,1.0,exp_1.00e+00_coeff_1.98e-01_radius_4.71e+02,0.2178187532848116,0.3468097908586747,,0.31321,2380.135328239837,0.19800626767571702
2001,0.0011629302153730542,560300.0,1.0,exp_1.00e+00_coeff_4.05e+01_radius_1.16e-03,0.3999999993809975,0.3999999999153534,,0.4,2.8682731402185582e-05,40.54461198505107
2000,12.33525650314851,32952.0,1.0,exp_1.00e+00_coeff_4.57e+02_radius_1.23e+01,0.3998664184529207,0.3999874328217821,,0.39996,0.02700921125291682,456.7055434399767
2001,12.788194084333158,73.843,1.0,exp_1.00e+00_coeff_9.62e-01_radius_1.28e+01,0.3433581693221628,0.39387089339530795,,0.38353000000000004,13.294982952051965,0.9618811946170575
2000,0.17487499024777753,1244.3,1.0,exp_1.00e+00_coeff_1.32e+01_radius_1.75e-01,0.399957608172904,0.3999942348270685,,0.39999,0.013222410161358642,13.22565161069006
2001,0.0009546016257649071,246370.0,1.0,exp_1.00e+00_coeff_1.44e+01_radius_9.55e-04,0.3999999988232344,0.3999999998390601,,0.4,6.643151372447212e-05,14.369710582302295
2001,3.4042918131592756,1.9041,1.0,exp_1.00e+00_coeff_8.87e-02_radius_3.40e+00,0.1441062022419093,0.3649773926404597,,0.29865,38.3613307373741,0.08874279770077408
2000,0.0023351113412814917,0.64787,1.0,exp_1.00e+00_coeff_9.30e-05_radius_2.34e-03,0.3989141842572576,0.39985192398270253,,0.39963000000000004,25.09853564953983,9.303775223732245e-05
2001,0.16087540091011607,0.037281,1.0,exp_1.00e+00_coeff_2.54e-04_radius_1.61e-01,0.009793749299321973,0.3467706175250167,,0.23538,632.2811460894635,0.00025443649854989237
2001,2.520719215776228,0.05089,1.0,exp_1.00e+00_coeff_5.49e-04_radius_2.52e+00,0.0038037780699000656,0.06377116839363195,,0.038641,4590.111810071213,0.0005491629224032171
2001,1066.1175973245647,7232100.0,1.0,exp_1.00e+00_coeff_1.17e+03_radius_1.07e+03,0.3999443286169526,0.39999414135486205,,0.39999,0.9106735762929876,1170.6912609283468
2000,0.15519412656784357,21502.0,1.0,exp_1.00e+00_coeff_2.03e+02_radius_1.55e-01,0.3999978219705404,0.3999997033476663,,0.4,0.0007633472225683372,203.30738355958334
2001,0.03847998965859222,3.0782,1.0,exp_1.00e+00_coeff_7.28e-03_radius_3.85e-02,0.3967835439661533,0.39977296003992224,,0.39874,5.2831110144347,0.007283585287807856
2000,2.907504728357289,26.846999999999998,1.0,exp_1.00e+00_coeff_1.24e+00_radius_2.91e+00,0.3683385717701407,0.3969233806678494,,0.39093,2.347075978648027,1.2387774212712461
2001,0.8103290058417865,1758.2,1.0,exp_1.00e+00_coeff_7.05e+01_radius_8.10e-01,0.3998791335522643,0.3999921641857928,,0.39996,0.011497972574251444,70.47581655016616
14996,989.0591506366504,294.69,1.0,exp_1.00e+00_coeff_9.54e-02_radius_9.89e+02,0.1531728448980585,0.23909158356494495,,0.22018000000000001,10367.074787613534,0.09540387919438638
2000,0.008350585031382937,477.57,1.0,exp_1.00e+00_coeff_2.45e-01_radius_8.35e-03,0.3999947222540222,0.3999992782661835,,0.4,0.034060154619411115,0.24517167125905767
1999,6.269430151938705,0.050926,1.0,exp_1.00e+00_coeff_5.64e-04_radius_6.27e+00,0.005859288675013619,0.000624844472824071,,0.016724,11111.881471569139,0.0005642095956458562
2001,0.0082145229483503,0.19452,1.0,exp_1.00e+00_coeff_9.84e-05_radius_8.21e-03,0.389262842563992,0.3992558224468512,,0.39584,83.46179507011554,9.84225529950482e-05
2000,0.8227198394266807,0.19924,1.0,exp_1.00e+00_coeff_6.26e-03_radius_8.23e-01,0.019850762020424798,0.3472075402716633,,0.23795999999999998,131.5286102491629,0.00625506372999875
2001,0.0018357619143533337,1.9647,1.0,exp_1.00e+00_coeff_2.22e-04_radius_1.84e-03,0.3997181868156303,0.39996148206536775,,0.39991,8.276049926150044,0.00022181619622095686
2001,1.392069431943534,21028.0,1.0,exp_1.00e+00_coeff_1.06e+03_radius_1.39e+00,0.3999801631355228,0.3999977523102364,,0.39999,0.0013111156765324128,1061.7441747208945
2001,29.22635767599718,0.19044,1.0,exp_1.00e+00_coeff_6.60e-03_radius_2.92e+01,0.0352642803476978,0.008579853776834791,,0.024608,4426.355012151902,0.006602804699523772
2000,0.0010320363837108895,9683100.0,1.0,exp_1.00e+00_coeff_9.96e+02_radius_1.03e-03,0.3999999999801441,0.39999999999730107,,0.4,1.0361599985306705e-06,996.0202914360442
2000,0.018942137046002193,31.732,1.0,exp_1.00e+00_coeff_3.69e-02_radius_1.89e-02,0.39981985033423373,0.3999753753123876,,0.39994,0.512682864425715,0.03694708436807294
5000,443.280731069677,0.37373,1.0,exp_1.00e+00_coeff_3.07e-04_radius_4.43e+02,0.007281112009584034,0.00011083365531516787,,0.00047763,1443918.0473042144,0.0003069985390772553
2001,12.369461619463644,13.130999999999998,1.0,exp_1.00e+00_coeff_1.97e-01_radius_1.24e+01,0.2240549598269828,0.3865149527531487,,0.32468,62.777266322335855,0.1970372770924982
2001,7.945744935854142,0.11302000000000001,1.0,exp_1.00e+00_coeff_2.59e-03_radius_7.95e+00,0.017870526389036634,0.003061281950898165,,0.031147,3072.1404873269007,0.002586387233471804
2000,3.175903851988042,0.023283,1.0,exp_1.00e+00_coeff_1.18e-04_radius_3.18e+00,0.001336765496088077,0.00012859674800214105,,0.015009,26998.051029312563,0.00011763455993693291
2000,0.0016916334652955652,152.49,1.0,exp_1.00e+00_coeff_1.59e-02_radius_1.69e-03,0.39999665118136907,0.3999995420689172,,0.4,0.10667040618285667,0.015858507770146964
2001,104.75978580321845,519480.0,1.0,exp_1.00e+00_coeff_8.56e+02_radius_1.05e+02,0.3999280430071007,0.3999961603359044,,0.39998,0.12243270572972616,855.6519696173243
2001,0.00784856215439837,5422.5,1.0,exp_1.00e+00_coeff_2.62e+00_radius_7.85e-03,0.3999996256933108,0.39999997335841664,,0.4,0.0029989841186327314,2.6170735969007444
2000,0.07364268362491984,507.19,1.0,exp_1.00e+00_coeff_2.29e+00_radius_7.36e-02,0.3999561855046096,0.3999940167794093,,0.39999,0.03213622545532467,2.2915785093459986
4996,215.74082135601748,10.642999999999999,1.0,exp_1.00e+00_coeff_8.60e-02_radius_2.16e+02,0.14936112512356947,0.24959285539175904,,0.20635,2508.591559121473,0.08600077624098021
2000,0.17138885891345276,0.11795,1.0,exp_1.00e+00_coeff_1.22e-03_radius_1.71e-01,0.13926025686094168,0.3733877563111601,,0.31786,140.65843157120977,0.0012184755439042798
2001,0.01910429302239559,859.75,1.0,exp_1.00e+00_coeff_1.01e+00_radius_1.91e-02,0.3999942534691355,0.39999959104502747,,0.4,0.01891596615217748,1.0099559741597672
2001,0.039354875536203024,0.27716999999999997,1.0,exp_1.00e+00_coeff_6.74e-04_radius_3.94e-02,0.3598320371697914,0.3949177714533705,,0.38688,58.3728022348833,0.0006741988396898435
2001,24.10339418955268,147.91,1.0,exp_1.00e+00_coeff_1.02e+00_radius_2.41e+01,0.3473165968571651,0.3970907916468077,,0.38379,23.648813568324975,1.0192221322187835
2000,57.48766548099004,68057.0,1.0,exp_1.00e+00_coeff_2.04e+02_radius_5.75e+01,0.39968292003774497,0.39996756444112014,,0.39992,0.28155567937678144,204.17867474113106
2000,121.89548058671123,1965.3,1.0,exp_1.00e+00_coeff_2.73e+00_radius_1.22e+02,0.37731925507269415,0.3974674937945177,,0.39373,44.59700221420893,2.733266240659433
2000,116.02766593372245,707480.0,1.0,exp_1.00e+00_coeff_1.05e+03_radius_1.16e+02,0.3999381978638006,0.39999358775115507,,0.39998,0.11027424270323606,1052.1737723102726
2001,0.007768881149252,5.2179,1.0,exp_1.00e+00_coeff_2.49e-03_radius_7.77e-03,0.39961508316086736,0.39997263080275625,,0.39985,3.1172206948739474,0.0024922461094998454
15000,920.1314520296311,0.074162,1.0,exp_1.00e+00_coeff_5.74e-04_radius_9.20e+02,0.010019507099200298,0.0004514089353082617,,0.00081904,1603285.7127632338,0.0005739036060165479
2000,0.3427491667914012,129.97,1.0,exp_1.00e+00_coeff_2.62e+00_radius_3.43e-01,0.39920608074047625,0.3998936570925489,,0.39973000000000003,0.13069771494682755,2.6224572245264097
4995,503.04093762767167,525.64,1.0,exp_1.00e+00_coeff_1.82e-01_radius_5.03e+02,0.2101978439298996,0.33976870187667674,,0.30582,2756.8827337396724,0.1824672959322081
2001,0.16598711804581892,2987.6,1.0,exp_1.00e+00_coeff_3.02e+01_radius_1.66e-01,0.3999856194446416,0.3999989824659552,,0.39999,0.0055011956765061995,30.17291654516043
2000,0.0037986140076707144,0.9468200000000001,1.0,exp_1.00e+00_coeff_2.21e-04_radius_3.80e-03,0.39879121808925205,0.3998351907249833,,0.39959,17.17978411940311,0.00022110953090385472
2001,3.1801195426247397,30.554000000000002,1.0,exp_1.00e+00_coeff_1.35e+00_radius_3.18e+00,0.371593505395776,0.3986501277311408,,0.39128,2.3626165298441673,1.346015954114438
2001,112.15853865468594,970.24,1.0,exp_1.00e+00_coeff_1.45e+00_radius_1.12e+02,0.3609240185834729,0.39761076211437785,,0.38818,77.53449849921991,1.446563024533065
2000,1.640492977780235,0.2099,1.0,exp_1.00e+00_coeff_7.06e-03_radius_1.64e+00,0.017661836740093032,0.2985434432431838,,0.16831,232.20725552566793,0.007064779151997241
2000,0.01757985141995265,1.0102,1.0,exp_1.00e+00_coeff_1.09e-03_radius_1.76e-02,0.3947893449677914,0.3992951257675552,,0.39825,16.09353422932733,0.0010923549277272358
20000,100.0,1.6326,1.0,exp_1.00e+00_coeff_5.62e-02_radius_1.00e+02,0.11527789731292072,0.13733862691251209,,0.14615,1778.2794100389226,0.05623413251903491
2000,0.009499169670367584,149.6,1.0,exp_1.00e+00_coeff_8.74e-02_radius_9.50e-03,0.3999808317193717,0.3999973788746194,,0.39999,0.10874208820162533,0.08735504189283726
2001,0.2685890997850091,2246.5,1.0,exp_1.00e+00_coeff_3.61e+01_radius_2.69e-01,0.39996902075714297,0.3999978222489122,,0.39999,0.0074372086550650906,36.11423482143226
14996,985.8101520439761,1226.6,1.0,exp_1.00e+00_coeff_2.09e-01_radius_9.86e+02,0.22749728334609956,0.3737271822443044,,0.31744,4722.182885497772,0.2087615359141391
2000,0.04010232933380879,66831.0,1.0,exp_1.00e+00_coeff_1.65e+02_radius_4.01e-02,0.3999998188753543,0.3999999752479629,,0.4,0.00024357925334398577,164.6377053187521
2001,0.1856095773150748,85.179,1.0,exp_1.00e+00_coeff_9.60e-01_radius_1.86e-01,0.39943645106845815,0.3999601838839351,,0.39978,0.19339306158418657,0.9597530324751412
2001,53.73001105179344,56425.0,1.0,exp_1.00e+00_coeff_1.81e+02_radius_5.37e+01,0.3996427506277373,0.3999635280497703,,0.39991,0.29670694342882814,181.0878115317237
2001,0.03687706828033914,465.85,1.0,exp_1.00e+00_coeff_1.06e+00_radius_3.69e-02,0.3999795281162316,0.39999854344386493,,0.39999,0.034922751117451016,1.0559611456816627
2001,0.8646658108786003,10594.0,1.0,exp_1.00e+00_coeff_4.41e+02_radius_8.65e-01,0.3999785584733002,0.3999986238430249,,0.39999,0.0019587309154054672,441.4418560905851
2000,0.0020127122741497162,26.712,1.0,exp_1.00e+00_coeff_3.31e-03_radius_2.01e-03,0.3999772548020759,0.3999968896938872,,0.39999,0.6089778922760701,0.0033050662424331263
2001,0.7023543749331236,0.21699000000000002,1.0,exp_1.00e+00_coeff_6.81e-03_radius_7.02e-01,0.04552067616218036,0.3815411677959583,,0.2618,103.18262327491551,0.006806905587792623
2000,1.3890730596675616,0.66191,1.0,exp_1.00e+00_coeff_3.38e-02_radius_1.39e+00,0.09523008315595084,0.36589760700153373,,0.29325,41.063982821637126,0.03382704170954508
2001,0.0008548488590743024,10.654000000000002,1.0,exp_1.00e+00_coeff_5.60e-04_radius_8.55e-04,0.39997578904696784,0.3999966888923806,,0.39999,1.5263899170815758,0.0005600461910209383
2000,3.104860570089636,0.36825,1.0,exp_1.00e+00_coeff_1.61e-02_radius_3.10e+00,0.042760790653735385,0.27877220098078004,,0.16245,192.8592108982731,0.016099104396560805
2000,26.45164544188301,0.036358,1.0,exp_1.00e+00_coeff_2.77e-04_radius_2.65e+01,0.005100730253962515,0.0002930584789907486,,0.0034158,95655.33424443223,0.0002765307930898027
14999,1001.3829494906953,0.20528000000000002,1.0,exp_1.00e+00_coeff_6.34e-03_radius_1.00e+03,0.03487030185976847,0.007951042885510073,,0.011918000000000002,158060.03775434927,0.006335459384408129
2001,0.0011304421300675203,9605800.0,1.0,exp_1.00e+00_coeff_1.14e+03_radius_1.13e-03,0.3999999999793231,0.3999999999971845,,0.4,9.872979326510776e-07,1144.9858170289833
2000,0.0009683399591664346,2.3895,1.0,exp_1.00e+00_coeff_1.42e-04_radius_9.68e-04,0.3998777119989616,0.3999832881425292,,0.39996,6.807589766798422,0.0001422441704535672
2001,0.004480506568897144,3823500.0,1.0,exp_1.00e+00_coeff_1.02e+03_radius_4.48e-03,0.3999999996868494,0.3999999999777431,,0.4,4.394959991159244e-06,1019.4646999995409
2001,0.0026249109432924765,15117.0,1.0,exp_1.00e+00_coeff_2.44e+00_radius_2.62e-03,0.3999999476251829,0.39999999283725496,,0.4,0.0010752529949554133,2.4412030988124074
2000,0.0022247837836002543,270400.0,1.0,exp_1.00e+00_coeff_3.76e+01_radius_2.22e-03,0.39999999755423604,0.39999999966567823,,0.4,5.924742522168969e-05,37.55072520494596
2001,0.15622323499281876,0.022914,1.0,exp_1.00e+00_coeff_1.03e-04_radius_1.56e-01,0.0006063706984241746,0.3180199235615363,,0.18433,1512.5896028831576,0.0001032819706647729
19995,158.48931924611142,0.068061,1.0,exp_1.00e+00_coeff_1.00e-03_radius_1.58e+02,0.013233461057781335,0.0011224654607981943,,0.0024605,158489.3192461114,0.001
2000,0.02029156097806159,185.27,1.0,exp_1.00e+00_coeff_2.31e-01_radius_2.03e-02,0.3999669457859587,0.3999954826935485,,0.39999,0.08780588333129989,0.23109568753496407
2001,61.22370651621548,2119.6,1.0,exp_1.00e+00_coeff_5.92e+00_radius_6.12e+01,0.3898507769831239,0.3994574011209375,,0.39713000000000004,10.334497128344015,5.9242076083508355
2000,0.02017619139649388,4464.5,1.0,exp_1.00e+00_coeff_5.54e+00_radius_2.02e-02,0.3999986357443359,0.3999998134507574,,0.4,0.0036441765115111826,5.536557115924972
2001,0.019506071378866712,14.140999999999998,1.0,exp_1.00e+00_coeff_1.70e-02_radius_1.95e-02,0.3995839626178447,0.3999431545407749,,0.39986,1.1502684224642719,0.016957843054648043
2001,0.0008821018754556764,48.356,1.0,exp_1.00e+00_coeff_2.62e-03_radius_8.82e-04,0.3999952824537777,0.39999966425193056,,0.4,0.3362740925025736,0.0026231633513334822
5000,249.07248123302267,0.093957,1.0,exp_1.00e+00_coeff_1.29e-03_radius_2.49e+02,0.015136055731721162,0.001323753869193589,,0.0027258000000000004,193651.32108271113,0.0012861904573666213
2001,0.020624529318563185,370310.0,1.0,exp_1.00e+00_coeff_4.70e+02_radius_2.06e-02,0.399999985605451,0.3999999989756281,,0.4,4.388952402398896e-05,469.91918406976373
2001,52.25435848027277,957.71,1.0,exp_1.00e+00_coeff_3.11e+00_radius_5.23e+01,0.3810780221354124,0.3989728743472879,,0.39455,16.779516865917447,3.114175390020425
2000,3.1160059828283853,4060.7,1.0,exp_1.00e+00_coeff_1.79e+02_radius_3.12e+00,0.3997634814365976,0.3999773218998423,,0.39993,0.017364579547816967,179.44609451946806
2000,27.265499276301142,0.20377,1.0,exp_1.00e+00_coeff_7.35e-03_radius_2.73e+01,0.03730730478390376,0.009716061528487365,,0.027252999999999996,3709.893171185083,0.007349402804391667
2001,1.4803584841592068,252.26,1.0,exp_1.00e+00_coeff_1.29e+01_radius_1.48e+00,0.39843166407168784,0.3999104045849171,,0.39946,0.11486966865773669,12.88728784070974
2000,1067.5126649923827,6696200.0,1.0,exp_1.00e+00_coeff_1.08e+03_radius_1.07e+03,0.39993979470768015,0.3999936641212372,,0.39998,0.9861368218056619,1082.5198302987185
4995,243.58885289481717,686.82,1.0,exp_1.00e+00_coeff_4.53e-01_radius_2.44e+02,0.29147336334943186,0.3821751659678234,,0.36211,537.5669608472033,0.45313211308768336
2000,62.88750584697021,30763.0,1.0,exp_1.00e+00_coeff_8.43e+01_radius_6.29e+01,0.3992325024818093,0.39992118130847343,,0.3998,0.7456126032842102,84.34340510067659
2000,2.9045656894314162,0.86426,1.0,exp_1.00e+00_coeff_4.32e-02_radius_2.90e+00,0.08402113730517158,0.3461803235684544,,0.25040999999999997,67.27329498474235,0.043175612107154475
2001,6.166858368662833,244.76,1.0,exp_1.00e+00_coeff_6.54e+00_radius_6.17e+00,0.3922376472722528,0.3996518875434366,,0.39776,0.9428411800285909,6.540718096844082
2000,946.4828555744476,34477.0,1.0,exp_1.00e+00_coeff_6.24e+00_radius_9.46e+02,0.3897652891357632,0.398888226511022,,0.39723,151.7894209673853,6.235499480413833
2000,0.038334459822448666,34.859,1.0,exp_1.00e+00_coeff_8.21e-02_radius_3.83e-02,0.3996683002414885,0.3999547031250876,,0.39989,0.4668224399365695,0.0821178601175587
2000,0.008749003699581854,1.1771,1.0,exp_1.00e+00_coeff_6.33e-04_radius_8.75e-03,0.3977647604117738,0.3996959011342919,,0.39925,13.813340628219063,0.0006333734854629334
2000,2.790861929764451,1579.1,1.0,exp_1.00e+00_coeff_7.36e+01_radius_2.79e+00,0.3994597883431139,0.3999472955064769,,0.39985,0.037937121236973806,73.56546408282702
2000,3.3490399917320404,9.0296,1.0,exp_1.00e+00_coeff_3.92e-01_radius_3.35e+00,0.30290854967342884,0.3903014923974679,,0.37106,8.539743790185367,0.3921710151984952
2001,12.65827111533612,0.11563,1.0,exp_1.00e+00_coeff_2.71e-03_radius_1.27e+01,0.02062054704837579,0.0033939308755248643,,0.022219,4677.446532892555,0.0027062353415097584
2000,0.03683679775376139,176850.0,1.0,exp_1.00e+00_coeff_4.00e+02_radius_3.68e-02,0.3999999370941737,0.3999999914031648,,0.4,9.208617247743477e-05,400.02528895191136
5000,239.95700739654598,0.070624,1.0,exp_1.00e+00_coeff_2.78e-04_radius_2.40e+02,0.006840913015097594,0.0001929538847105228,,0.0006473,861659.7022981634,0.00027848233677001263
2001,2.735121973399802,9745.1,1.0,exp_1.00e+00_coeff_4.58e+02_radius_2.74e+00,0.3999142677203256,0.3999915972993312,,0.39998,0.005973579493903728,457.8698544467519
2000,3.168049435218281,0.8539899999999999,1.0,exp_1.00e+00_coeff_4.19e-02_radius_3.17e+00,0.08321969735144108,0.34070651848971445,,0.24136,75.54416696257596,0.04193638718377436
2000,6.655062692260175,112.82,1.0,exp_1.00e+00_coeff_2.81e+00_radius_6.66e+00,0.3807677829923779,0.39819136076082173,,0.39473,2.368852013213309,2.8094041565866714
2000,5.65527931492223,2.1825,1.0,exp_1.00e+00_coeff_8.32e-02_radius_5.66e+00,0.13886351215476422,0.3470604866676372,,0.27045,67.97107606877438,0.08320126209566131
2000,0.001992094666744045,693050.0,1.0,exp_1.00e+00_coeff_8.47e+01_radius_1.99e-03,0.3999999991309272,0.39999999988115176,,0.4,2.350905020696724e-05,84.73735217740357
