Ric_adim,coeff_velocity,exp,sum_phi,delta,r0_supercooling,tau_ic,r_dot
200.00000000000003,158.48931924611142,0.5,0.39978,102250.0,24.000000000000004,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,102720.0,8.000000000000002,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,96840.0,72.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,100120.0,48.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,101600.0,32.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,99062.0,56.000000000000014,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,95467.0,80.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39978,102460.0,16.000000000000004,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39979000000000003,89776.0,112.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39979000000000003,92712.0,96.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39979000000000003,91364.0,104.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.3998,88134.0,120.00000000000001,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.3998,86679.0,128.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39981,85021.0,136.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39982,83520.0,144.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39984000000000003,81863.0,152.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39985,80225.0,160.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39986,79957.0,162.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39986,79538.0,164.0,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39987,78735.0,168.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39987,79146.0,166.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39988,77948.0,172.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39988,78329.0,170.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39989,77529.0,174.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.3999,76745.0,178.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.3999,77135.0,176.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39991,76359.0,180.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39992,76076.0,182.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39993,75281.0,186.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39993,75676.0,184.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39994,74891.0,188.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39995,74528.0,190.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39996,74168.0,192.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39997,73890.0,194.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39998,74070.0,196.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.39999,76655.0,198.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,158.48931924611142,0.5,0.4,145430000.0,200.00000000000003,1.592428682213988,62.79716078773956
200.00000000000003,316.22776601683796,0.5,0.39995,357450.0,112.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,341900.0,132.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,360690.0,108.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,354270.0,116.00000000000001,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,338690.0,136.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,363870.0,104.00000000000001,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,335350.0,140.0,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,348500.0,124.00000000000001,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,345170.0,128.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39995,351040.0,120.00000000000001,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39996,319670.0,160.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39996,322880.0,156.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39996,329420.0,148.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39996,332650.0,144.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39996,326170.0,152.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39997,316950.0,164.0,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39997,307410.0,176.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39997,310560.0,172.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39997,313680.0,168.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39998,301550.0,184.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39998,304260.0,180.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39999,298520.0,188.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39999,295110.0,196.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39999,295570.0,192.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.39999,294450.0,194.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.4,305420.0,198.00000000000003,0.4,250.00000000000003
200.00000000000003,316.22776601683796,0.5,0.4,578740000.0,200.00000000000003,0.4,250.00000000000003
200.00000000000006,2.244036908603927,0.5,0.049107,0.28864,16.000000000000004,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049181,0.2895,8.000000000000002,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049192,0.28918,32.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049206,0.2895,24.000000000000004,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049231,0.29596999999999996,0.0,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049495,0.29011,40.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.049916,0.28918,48.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.050977999999999996,0.2895,56.000000000000014,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.052506,0.28918,64.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.055116,0.2895,72.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.05845499999999999,0.28918,80.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.062927,0.2895,88.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.067945,0.2898,96.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.07421699999999999,0.29011,104.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.08112799999999999,0.28918,112.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.089689,0.29362,120.00000000000001,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.098708,0.28912,128.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.10865999999999999,0.28924,136.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.12057999999999999,-0.2909,144.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.13335999999999998,0.28235,152.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.14756,0.28093,160.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.15529,-0.28334000000000004,164.0,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.16253,-0.29248,168.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.17152,0.30130999999999997,172.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.18154,-0.31444,176.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.1937,0.34228000000000003,180.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.20951,0.38906999999999997,184.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.22939,0.47573999999999994,188.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.26181,0.6832,192.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.31390999999999997,1.4428,196.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,2.244036908603927,0.5,0.39932,29218.0,200.00000000000003,7943.282347242816,0.012589254117941673
200.00000000000006,100.0,0.5,0.39945,39414.0,56.000000000000014,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,39185.0,60.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40118.0,40.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40033.0,44.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,39839.0,48.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,37988.0,80.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,39632.0,52.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40875.0,8.000000000000002,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40688.0,20.000000000000004,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,38786.0,68.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,38525.0,72.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40572.0,28.000000000000007,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,38255.0,76.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40429.0,32.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,39037.0,64.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40687.0,24.000000000000004,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40774.0,16.000000000000004,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40287.0,36.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40846.0,12.000000000000002,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39945,40890.0,4.000000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39946,37197.0,92.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39946,36885.0,96.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39946,37489.0,88.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39946,37787.0,84.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39947,36578.0,100.00000000000001,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39992,29356.0,194.00000000000003,4.000000000000002,24.999999999999996
200.00000000000006,100.0,0.5,0.39997,30506.0,198.00000000000003,4.000000000000002,24.999999999999996
0.9999999999999999,0.0446683592150963,0.5,0.11341,0.073374,0.1289473684210526,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11350999999999999,0.073397,0.24736842105263157,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11359000000000001,0.07344400000000001,0.0894736842105263,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11365,0.07346699999999999,0.20789473684210527,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11366,0.07341900000000001,0.36578947368421055,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11381,0.073548,0.3263157894736842,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11387,0.07359600000000001,0.16842105263157897,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11398,0.07361799999999999,0.28684210526315795,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11399000000000001,0.073503,0.4842105263157894,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11405,0.073573,0.44473684210526315,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11413,0.073642,0.4052631578947368,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.1142,0.07344099999999999,0.6026315789473684,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11422,0.07355700000000001,0.5236842105263158,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11438,0.073572,0.5631578947368421,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11457,0.07346,0.6421052631578948,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11515999999999998,0.07359299999999999,0.6815789473684211,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11594000000000002,0.073864,0.7210526315789474,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11652,0.074004,0.7605263157894737,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11832000000000001,0.074932,0.8,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.11902,0.07542,0.8222222222222223,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.12112,0.07688500000000001,0.8444444444444444,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.12294000000000001,0.078551,0.8666666666666667,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.12747,0.082261,0.8888888888888888,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.13305,0.08740099999999999,0.9111111111111111,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.14581,0.099343,0.9333333333333332,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.16404000000000002,0.11731,0.9555555555555556,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.21155,0.16443,0.9777777777777777,501.18723362727246,0.0009976311574844392
0.9999999999999999,0.0446683592150963,0.5,0.39788,44.333999999999996,1.0,501.18723362727246,0.0009976311574844392
0.9999999999999999,31.622776601683793,0.5,0.39999,14401.0,0.25,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14442.0,0.1,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,13772.0,0.6,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14514.0,0.15,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14489.0,0.05,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,13540.0,0.65,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14356.0,0.35,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,13984.0,0.55,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14225.0,0.45,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14445.0,0.3,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14452.0,0.0,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14462.0,0.2,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,13398.0,0.7,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,12943.0,0.8,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14062.0,0.5,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,13161.0,0.75,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.39999,14250.0,0.4,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,487270.0,0.9875,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,12710.0,0.925,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,22036000.0,1.0,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,89336.0,0.9375,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,148930.0,0.9625,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,111460.0,0.95,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,12856.0,0.85,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,12740.0,0.9,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,12725.0,0.9125,0.0009999999999999998,500.00000000000006
0.9999999999999999,31.622776601683793,0.5,0.4,226430.0,0.975,0.0009999999999999998,500.00000000000006
1.0,0.005623413251903491,0.5,0.016687,0.0085444,0.0,31622.776601683792,1.5811388300841898e-05
1.0,0.01,0.5,0.029168,0.015322,0.0,10000.0,5e-05
1.0,0.01778279410038923,0.5,0.05025,0.027677999999999998,0.0,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050261,0.027668,0.25,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050265,0.027708,0.2,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050435,0.027668,0.1,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050445,0.027707,0.05,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050538,0.027712999999999998,0.3,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050581,0.027692,0.35,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050661000000000005,0.027757999999999998,0.15,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.05076,0.027658,0.5,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050764,0.027757999999999998,0.4,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050773,0.027719,0.45,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.050993000000000004,0.027705,0.55,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.051144,0.027662,0.6,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.051789999999999996,0.027739999999999997,0.65,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.052126,0.027656,0.7,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.052677999999999996,0.027712,0.75,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.053282,0.027669,0.8,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.054522,0.027721,0.85,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.056527,0.02805,0.9,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.057189,0.028265,0.9125,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.058159,0.028710000000000003,0.925,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.060551,0.030048000000000002,0.9375,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.063582,0.031983,0.95,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.069283,0.036187000000000004,0.9625,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.08281000000000001,0.046907,0.975,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.11579,0.074114,0.9875,3162.2776601683786,0.000158113883008419
1.0,0.01778279410038923,0.5,0.38736,6.9515,1.0,3162.2776601683786,0.000158113883008419
1.0,0.03162277660168379,0.5,0.084499,0.050553,0.4,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.084527,0.050617,0.25,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08455399999999999,0.050637,0.0,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08464400000000001,0.050682,0.2,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.084714,0.050627,0.1,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.084799,0.050692,0.05,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08481799999999999,0.050636,0.5,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.084848,0.050641000000000005,0.35,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.084853,0.050663,0.45,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08494199999999999,0.050706,0.3,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08504400000000001,0.050771,0.15,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08544600000000001,0.050706,0.55,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.085597,0.05056,0.65,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08569600000000001,0.050709,0.6,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.08633300000000001,0.050691,0.7,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.087284,0.050827,0.75,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.088146,0.050916,0.8,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.090401,0.051711,0.85,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.094769,0.054344,0.9,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.096959,0.056024000000000004,0.9125,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.10011,0.058615,0.925,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.10507000000000001,0.06261,0.9375,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.11544000000000001,0.071762,0.95,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.12646,0.082028,0.9625,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.1483,0.10253,0.975,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.20022,0.15270999999999998,0.9875,1000.0000000000002,0.0004999999999999999
1.0,0.03162277660168379,0.5,0.39581,22.173000000000002,1.0,1000.0000000000002,0.0004999999999999999
1.0,0.05623413251903491,0.5,0.13652,0.094618,0.4,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13660999999999998,0.094713,0.25,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13668,0.094766,0.0,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13677,0.09474099999999999,0.1,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13677999999999998,0.094837,0.2,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13695,0.094775,0.35,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13698,0.094864,0.05,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13708,0.094776,0.5,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.1371,0.094966,0.3,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13713,0.094877,0.45,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13726,0.094997,0.15,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13751,0.094863,0.6,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13777999999999999,0.095085,0.55,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.13834000000000002,0.095276,0.65,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.1392,0.095662,0.7,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.14002,0.096308,0.75,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.14213,0.098187,0.8,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.1469,0.10252,0.85,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.15877,0.11369000000000001,0.9,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.16380999999999998,0.11848,0.9125,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.1705,0.12517,0.925,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.17923,0.13412000000000002,0.9375,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.19495,0.15,0.95,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.21275,0.16852999999999999,0.9625,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.24258000000000002,0.19891,0.975,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.29141999999999996,1.1619,0.9875,316.22776601683796,0.0015811388300841895
1.0,0.05623413251903491,0.5,0.39865,70.324,1.0,316.22776601683796,0.0015811388300841895
1.0,0.0707945784384138,0.5,0.16279000000000002,0.1232,0.1289473684210526,199.52623149688787,0.0025059361681363623
